fyear,gvkey,p_aaer,misstate,act,ap,at,ceq,che,cogs,csho,dlc,dltis,dltt,dp,ib,invt,ivao,ivst,lct,lt,ni,ppegt,pstk,re,rect,sale,sstk,txp,txt,xint,prcc_f,dch_wc,ch_rsst,dch_rec,dch_inv,soft_assets,ch_cs,ch_cm,ch_roa,issue,bm,dpi,reoa,EBIT,ch_fcf
2000,30193,2620.5,0,97.166,1.863,119.435,108.197,48.074,114.862,8.797,0.102,0.0,0.0,2.496,9.882,12.036,0.0,0.0,9.698,11.238,9.882,12.881,0.0,65.248,34.244,158.205,0.009,0.0,6.589,0.025,11.125,0.047020364,-0.086827725,0.039360383,0.006213875,0.542186126,-0.016054077,0.255255915,-0.102149398,1,1.105555648,0.741825088,0.546305522,0.138116967,0.008194602
1999,11259,2620.5,0,24356.0,13105.0,70349.0,25834.0,1856.0,127666.0,4457.0,5408.0,10316.0,16674.0,1998.0,5575.0,19793.0,0.0,0.0,25803.0,43236.0,5377.0,45348.0,0.0,24674.0,1341.0,165639.0,0.0,1129.0,3338.0,1079.0,54.75,-0.01269683,0.08065146,0.003706012,0.045153517,0.462323558,0.203095453,0.039269724,-0.003531834,1,0.105868046,1.277525038,0.35073704,0.139220174,-0.061622834
2000,4062,2620.5,0,368.243,66.699,1362.056,158.768,49.347,921.82,86.829,0.0,149.988,150.865,107.885,-118.962,13.109,11.219,0.0,587.224,1194.695,-118.962,1625.479,0.0,597.877,279.933,2202.618,28.644,27.658,196.957,10.437,56.625,-0.049820664,-0.250116244,-0.023754285,0.002559622,0.405156616,0.162382033,0.007404997,-0.262556472,1,0.032291629,1.07014336,0.438951849,0.064925378,-0.020497716
2005,25554,2620.5,0,25.114,3.802,26.702,-114.346,13.07,23.309,3.79,0.113,5.9,25.725,0.5,5.812,5.862,0.225,0.0,14.737,141.048,6.727,10.673,0.0,-569.173,3.826,53.154,0.21,0.134,0.749,2.676,20.39,0.175688205,-0.674971764,0.041267005,0.02275754,0.465021347,-0.497590991,-0.314795915,-1.140488003,1,-1.479668884,0.545526839,-21.31574414,0.38019624,-0.764585897
1998,1300,2620.5,0,5593.0,1423.0,15560.0,5297.0,712.0,10867.0,558.466,2011.0,435.0,1476.0,609.0,1331.0,2332.0,77.0,0.0,5185.0,10263.0,1331.0,9358.0,0.0,5012.0,1993.0,15128.0,156.0,0.0,612.0,187.0,44.3125,0.035466566,0.055352445,0.00731199,0.016332388,0.671658098,0.054327227,0.136533541,0.002773592,1,0.214045934,1.030041152,0.322107969,0.13688946,-0.044350292
2010,122212,2620.5,0,53.719,4.138,273.239,136.437,53.571,5.038,85.353,0.194,10.0,10.481,0.335,-15.723,0.0,0.0,0.0,13.832,38.049,-15.723,135.138,0.0,-98.165,0.0,0.0,43.103,0.0,0.0,0.164,6.48,-0.040883447,0.105841321,0.0,0.0,0.313022665,0.067917957,-0.0232045695,-0.017562632,1,0.246682514,1.352627734,-0.359264234,-0.056942823,-0.128557108
1990,13323,2620.5,0,51.498,1.244,87.745,76.857,25.102,148.528,9.075,0.098,0.0,2.032,5.386,9.127,15.613,0.0,0.0,3.256,10.888,9.127,76.917,0.0,60.372,9.242,175.837,0.0,0.303,4.696,0.108,9.5,0.009152641,0.082136958,-0.003658688,0.006618792,0.306228275,-0.042200678,-0.153418325,-0.08327624,0,0.891483433,1.086297232,0.688039205,0.158766881,-0.154766063
2011,106837,2620.5,0,2.825,3.131,21.577,17.468,0.272,7.514,136.46,0.284,0.0,0.0,1.083,1.883,0.843,0.0,0.0,4.769,5.647,1.883,44.103,0.0,-27.517,1.652,11.635,0.0,0.0,0.0,0.059,0.055,-0.016120683,0.09943553,0.003007222,0.006655328,0.118320434,0.278188846,-1.321811523,0.507911548,0,2.327421955,0.886546928,-1.275293136,0.090003244,0.49594518
1996,27908,2620.5,0,232.564,56.355,643.616,96.785,7.966,637.741,12.975,15.697,289.247,363.882,33.977,17.001,113.143,0.0,0.0,126.934,546.831,11.751,476.274,0.0,-6.09,86.822,761.429,0.018,0.0,12.674,29.905,16.875,0.07631668,0.012971179,0.064679378,0.063492901,0.485593895,0.17068002,-0.174139558,0.012182333,1,0.442035253,1.148782561,-0.009462164,0.084413688,0.010798397
2006,108695,2620.5,0,16.369,0.19,16.417,13.043,15.964,15.071,19.729,0.0,0.0,0.0,0.062,-15.359,0.0,0.0,14.09,2.738,3.37,-15.359,0.385,0.004,-121.168,0.0,0.083,0.025,0.0,0.0,0.498,0.39,0.055833751,0.09368219,0.0,0.0,0.02466955,-0.43537415,0.373559077,0.045274356,1,1.695148753,0.985663082,-7.380642017,-0.905220199,0.089008513
2009,63930,2620.5,0,12.482,3.974,68.381,32.994,3.623,103.992,9.202,0.162,9.0,17.99,5.191,5.701,2.198,0.327,0.627,12.464,35.387,5.701,96.535,0.0,15.366,4.102,136.018,0.057,0.0,2.989,1.443,6.05,-0.031851716,0.077598003,-0.009225431,-0.001170812,0.145362016,-0.029428474,0.047651442,0.075139039,1,0.592648742,1.002897461,0.224711543,0.148184437,-0.002666065
2009,62805,2620.5,0,7.431,7.712,97.448,62.196,0.064,27.955,55.295,23.044,0.0,0.0,13.17,-25.742,0.0,0.0,0.0,30.928,35.252,-25.742,154.082,0.0,-93.333,5.576,16.709,11.385,0.172,-3.772,0.917,0.345,0.00149387,-0.139963358,-0.013350871,0.0,0.075599294,-0.23925814,-1.65262676,-0.208250386,1,3.2602995,0.943028095,-0.95777235,-0.293459076,-0.066632217
1997,30675,2620.5,0,23.935,1.165,27.463,23.392,19.981,6.33,15.856,0.364,0.0,0.223,1.415,-14.869,0.0,0.0,11.243,3.84,4.071,-14.869,7.356,0.0,-73.059,3.412,12.917,1.667,0.0,0.148,0.158,7.437,0.097072151,-0.452538631,0.099105379,0.0,0.152241197,-0.143385004,-0.064514377,-0.146048315,1,0.198369992,0.853665772,-2.660270182,-0.5302771,0.412077379
2010,144183,2620.5,0,229.536,5.077,304.916,295.077,229.145,0.0,74.885,0.0,0.0,0.0,0.102,-12.91,0.0,0.0,0.0,5.077,9.839,-12.91,75.591,0.0,-36.494,0.245,0.0,207.277,0.0,0.0,0.036,8.45,-0.019820458,0.016477431,0.000617019,0.0,0.004514673,0.648648649,3.318390043,0.046946938,1,0.466319757,1.158899304,-0.119685422,-0.042221464,-0.046503983
2005,122094,2620.5,0,72.392,4.75,80.665,58.395,67.165,35.608,24.327,0.0,0.0,0.0,1.106,-0.653,0.498,0.0,55.616,21.983,22.27,-0.653,15.169,0.0,-130.699,3.359,63.237,0.985,0.0,-0.739,0.001,12.84,-0.156546731,0.041955734,0.033113539,0.001430153,0.066212112,0.809579057,-0.190515984,-0.062583045,1,0.186948543,2.947912655,-1.620269014,-0.017244158,-0.07878217
1992,8050,2620.5,0,67.577,2.827,644.443,218.391,23.448,200.743,29.277,54.32,75.996,222.435,34.7,-11.424,7.716,0.0,6.598,88.71,423.964,-11.424,756.087,0.0,78.155,30.923,265.529,0.029,2.329,-6.878,23.983,4.25,0.026827183,-0.003733766,0.013802841,0.011663861,0.240586057,-0.088835662,-0.321499769,-0.060146279,1,1.75517019,0.914716278,0.121275272,0.008815365,-0.057710113
1993,25017,2620.5,0,44.358,8.204,49.103,32.712,11.556,40.884,5.796,0.224,0.461,0.223,0.815,5.29,13.822,0.0,0.0,16.168,16.391,5.64,6.047,0.0,14.739,14.843,81.892,0.936,2.364,3.638,0.0,12.25,-0.066049049,-0.020856357,0.167156529,-0.111570928,0.682056086,0.065087662,-0.468015371,-0.023888316,1,0.460725905,0.804692512,0.300164959,0.188949759,0.040537045
2008,4439,2620.5,0,25203.123,2983.877,36268.122,17877.745,9522.027,15962.295,3185.286,703.567,665.863,3166.053,810.715,1431.129,3533.832,770.852,4721.595,13217.849,18230.29,1431.129,3686.429,0.0,12677.415,11587.152,26748.381,0.381,280.945,705.726,315.348,7.81,-0.031193871,-0.085887955,0.000442,0.001428115,0.702468438,0.001695449,0.023322131,-0.058882422,1,0.718643119,1.024102435,0.349547049,0.067613178,0.033329348
1999,62490,2620.5,0,15.052,3.972,114.786,58.024,0.652,27.858,8.562,20.8,0.0,28.8,4.315,0.679,5.479,0.0,0.0,27.962,56.762,0.679,29.089,0.0,-3.975,8.247,51.838,0.202,0.49,0.399,4.591,6.75,0.019829835,0.012287828,0.020488264,0.003736799,0.84149635,-0.243358227,-0.274095343,-0.029220877,1,1.003988338,0.814246357,-0.034629659,0.049387556,-0.050870067
2000,6598,2620.5,0,11.356,0.964,19.871,17.768,9.561,0.429,17.848,0.066,0.215,0.021,0.835,-12.746,1.251,0.0,2.0,2.082,2.103,-13.392,2.024,0.0,-39.009,0.288,0.969,20.306,0.0,0.0,0.013,5.625,0.164452108,0.640294824,0.007573452,0.005477229,0.428916512,-0.236865539,-2.968694592,0.455573087,1,0.176980925,2.729488715,-1.963112073,-0.673292738,-0.831389255
2002,21163,2620.5,0,2.269,0.707,4.842,1.988,0.724,2.256,3.75,0.2,0.7,0.015,0.639,-2.327,0.05,0.0,0.0,1.353,1.368,-2.733,1.769,1.486,-58.202,1.206,5.369,0.5,0.0,0.0,0.101,0.37,0.225162658,-0.471964325,0.094305139,-0.025294247,0.819496076,-0.522683642,-0.136260176,0.22044684,1,1.432792793,0.723706699,-12.02023957,-0.543577034,1.099934206
2009,9171,2620.5,0,34.118,4.45,118.802,44.8,7.422,68.68,2.239,0.0,5.0,28.0,3.66,4.869,16.661,1.126,0.0,21.295,74.002,4.869,119.613,0.0,16.997,3.65,82.184,0.765,0.0,2.987,1.918,27.54,-0.118034863,-0.046199299,-0.012864559,-0.084548179,0.276687261,-0.10864542,-0.443368519,0.005094605,1,0.726540761,1.216343921,0.143069982,0.082271342,0.051356941
2004,6649,2620.5,0,2064.8,224.4,4197.2,2313.1,491.3,4003.0,190.886,447.8,189.5,779.4,166.7,285.4,705.7,0.0,0.0,959.6,1884.1,285.4,2161.3,0.0,2043.8,790.7,5085.5,26.1,0.0,137.2,45.9,28.43,0.037047571,0.037517467,0.027204491,0.019142069,0.654055084,0.163451421,0.085906049,0.014865369,1,0.426229468,0.99588124,0.486943677,0.111622034,-0.017856039
2013,118121,2620.5,0,286.067,25.239,1028.744,570.843,46.596,919.192,86.183,4.904,186.134,134.181,64.324,18.612,0.0,111.696,0.0,251.244,457.901,-1.66,657.473,0.0,368.371,128.648,1600.205,1.103,0.0,4.596,5.451,2.24,-0.007913983,0.030437734,-0.0096529,0.0,0.731588228,-0.046918733,-0.132479613,0.007445408,1,2.956970922,0.984765199,0.358078395,0.00815266,-0.028079686
1998,24671,2620.5,0,12.298,5.896,102.099,44.608,4.663,112.173,72.829,1.381,10.0,29.654,10.034,-5.344,2.068,0.252,0.0,18.608,56.689,-5.344,128.594,0.0,-76.644,1.551,145.708,0.0,0.0,0.0,6.007,0.3438,0.045958621,-0.061333333,0.00102069,-0.001416092,0.186544432,-0.014411816,-0.126773367,0.047762093,1,1.781827669,0.946532689,-0.75068316,0.006493697,0.124248276
2008,63790,2620.5,0,10.45,1.721,10.709,5.995,9.85,27.642,90.253,0.0,0.0,0.0,0.168,-26.647,0.0,0.0,0.0,4.714,4.714,-26.647,0.824,0.0,-125.846,0.122,0.5,0.0,0.0,0.0,0.0,0.075,-0.057855075,-0.888775939,0.002209896,0.0,0.061630404,-0.114173228,0.324251056,-0.670711931,0,0.885658464,0.8145682,-11.75142404,-2.488280885,0.689664317
1992,3289,2620.5,0,69.761,20.486,94.736,56.877,13.417,70.79,11.408,9.96,0.0,0.0,6.647,-3.283,22.233,0.0,0.0,37.859,37.859,-3.283,25.282,0.0,-24.079,31.855,107.753,2.256,0.0,0.0,0.575,12.5,0.001647196,-0.000203079,0.05403027,-0.026140768,0.714395795,0.634686523,-0.415325941,0.18120239,1,0.398856943,1.079982119,-0.254169482,-0.028584699,0.133546942
2013,17277,2620.5,0,32.103,3.78,44.875,28.809,13.868,33.416,5.504,2.412,0.518,3.437,1.514,2.759,0.0,0.0,0.0,11.991,16.066,2.759,3.336,0.0,5.037,16.722,68.232,16.843,0.765,0.874,0.263,8.14,0.008952671,0.123974452,0.044629734,0.0,0.661771588,0.09152031,-0.076744017,0.029117928,1,0.643021292,0.9989778,0.112245125,0.086818942,-0.084796494
2007,105413,2620.5,0,0.004,0.057,32.475,13.216,0.002,0.0,52.737,0.0,0.0,0.0,0.0,1.161,0.0,0.0,0.0,0.057,19.259,1.161,32.431,0.0,-5.64,0.001,0.0,7.77,0.0,-1.264,0.002,2.68,-0.001107215,0.348465277,-0.000215292,0.0,0.004514673,-2.166666667,-0.94538979,0.040482262,1,0.093508225,0.974302122,-0.173672055,-0.003110085,-0.308974596
1990,3373,2620.5,0,31.851,15.534,37.627,18.348,12.288,22.755,3.434,0.5,0.0,0.349,1.966,5.133,1.383,0.0,0.0,17.879,18.641,5.133,15.515,0.0,11.763,17.252,37.206,0.396,0.444,3.339,0.138,21.5,0.029633136,0.110800789,0.227187377,0.019597633,0.519919207,0.11005475,-0.693712553,0.002925948,1,0.248513813,1.29516703,0.312621256,0.228825046,-0.060149901
2005,122257,2620.5,0,68.941,0.484,195.303,-77.462,47.792,92.876,74.302,11.337,17.543,212.922,8.844,-74.27,10.898,0.0,9.7,40.367,272.765,-74.27,80.83,0.0,-563.107,5.86,25.669,63.221,0.0,0.0,11.918,10.78,0.038312369,-0.161090343,0.008466641,0.040077615,0.564200243,0.279485117,-0.252938743,0.419320515,1,-0.096709568,1.16323879,-2.883248081,-0.319257769,0.689603964
2005,150221,2620.5,0,4.694,0.295,4.963,3.583,4.466,0.0,27.315,0.0,0.0,0.0,0.081,-6.544,0.0,0.0,0.0,1.38,1.38,-6.544,0.317,0.0,-26.43,0.0,0.0,0.0,0.0,0.0,0.0,3.05,-0.033223418,-0.035338767,0.0,0.0,0.088051582,0.067917957,-0.0232045695,-0.062924424,0,0.043007655,0.766304348,-5.325408019,-1.318557324,0.114477696
1992,24670,2620.5,0,11.523,0.581,29.656,26.837,10.236,8.512,10.321,0.55,3.905,1.216,0.946,-6.355,0.004,0.0,10.208,1.603,2.819,-6.355,5.659,0.0,-41.103,1.119,3.756,26.342,0.0,0.0,1.221,4.0,0.075560999,1.148651734,0.007639134,-4.1517e-05,0.574521176,0.067917957,-0.0232045695,-0.001893223,1,0.650058134,0.820892181,-1.385992716,-0.173118425,-1.113196189
1998,62924,2620.5,0,2.203,0.874,3.385,-2.082,0.698,1.695,4.643,0.022,0.0,0.04,0.387,-10.616,0.055,0.0,0.0,1.326,1.366,-10.616,1.92,4.101,-18.492,1.045,1.589,5.119,0.0,0.0,0.007,13.125,-0.002265472,-0.561013284,0.041190403,-0.037071362,0.44549483,-0.387295986,5.16937365,-1.671565369,1,-0.034165103,0.657182845,-5.462924668,-3.134121123,-0.915384232
2014,20131,2620.5,0,97.047,1.862,108.533,39.573,78.98,13.294,20.168,0.0,15.723,55.004,0.526,-57.373,8.57,0.0,46.084,10.327,68.96,-57.373,15.368,0.0,-296.074,6.565,31.798,83.732,0.0,0.312,7.652,12.57,0.015343497,1.504203875,0.021058343,0.017640981,0.260796256,0.816936413,1.330825876,0.09020469,1,0.156099267,1.374277716,-2.727962924,-0.455244027,-1.58577032
2013,163058,2620.5,0,2.035,0.983,4.677,2.404,0.789,7.559,90.957,0.319,0.0,0.183,0.199,-1.064,0.005,0.0,0.0,1.975,2.273,-1.064,2.372,0.0,-11.04,1.167,12.705,0.0,0.0,-0.078,0.038,0.06,-0.122337418,-0.180207352,-0.154948162,-0.000377003,0.688261706,-0.109010671,0.177513491,-0.158965775,0,0.440501189,1.043041293,-2.360487492,-0.236048749,0.026013195
1998,110104,2620.5,0,141.915,21.272,155.758,53.539,8.202,124.867,17.045,0.5,27.0,75.0,1.505,15.783,94.98,0.0,0.0,27.219,102.219,15.783,5.345,0.0,27.675,34.479,185.945,3.111,0.645,9.048,5.475,9.625,0.291180595,0.120409184,0.076498254,0.194704372,0.922097099,0.067917957,-0.0232045695,-0.001893223,1,0.326341655,1.403397116,0.177679477,0.194571065,-0.088979785
2007,1209,2620.5,0,2858.4,943.4,12659.5,5495.6,42.3,6538.2,215.356,700.7,857.1,2976.5,840.0,1042.7,776.3,402.3,0.0,2422.7,6986.6,1035.6,15088.3,0.0,6315.6,1823.1,10037.8,202.8,110.8,301.2,176.1,97.76,0.019152524,0.048313353,0.010771722,0.006308672,0.461882381,0.114680705,-0.017579299,0.019864408,1,0.26103392,0.998182912,0.498882262,0.11950709,-0.023615574
1997,9952,2620.5,0,1244.823,238.723,1949.554,568.093,47.582,1853.245,118.144,102.9,105.0,713.75,88.062,-33.021,508.756,0.0,0.0,634.729,1381.461,-33.021,600.356,0.0,178.305,569.44,3056.834,70.2,0.0,-16.385,68.098,4.937,0.065156441,0.044095021,0.034507785,0.003361591,0.773074252,-0.089756904,-0.089026636,-0.010608716,1,0.973968026,1.055059109,0.09145938,0.009587834,-0.054175174
2013,3369,2620.5,0,7.497,1.572,12.535,6.069,0.919,36.509,8.193,0.669,3.46,1.856,1.304,-1.121,1.615,0.04,0.0,4.159,6.466,-1.261,9.665,0.0,20.378,3.774,41.86,0.872,0.0,-0.526,0.244,5.73,-0.008708505,-0.045380098,0.019574162,-0.018935006,0.550857599,-0.035640628,-0.254978843,-0.127977458,1,0.129276493,0.760216488,0.78457252,-0.123095333,-0.074781289
2012,28380,2620.5,0,340.444,21.812,504.281,399.098,52.369,68.329,19.339,0.016,0.0,20.0,20.261,53.936,88.744,0.0,21.314,68.797,105.183,51.295,124.645,0.0,151.053,150.316,462.32,25.586,0.0,28.792,4.577,39.33,0.086028711,0.143485088,-0.062940478,-0.004172251,0.79429921,-0.073986082,0.087943589,0.087154991,1,0.524712719,1.074947534,0.299541327,0.167890521,-0.051790584
1996,29662,2620.5,0,19.708,1.219,23.872,12.272,12.956,13.909,11.929,0.0,0.0,0.0,2.007,-22.48,0.22,1.5,5.538,11.6,11.6,-22.48,5.797,0.0,-37.603,5.586,37.286,1.303,0.0,0.095,0.0,1.5,-0.135555118,-0.401354427,-0.185994886,-0.01700059,0.382079424,-0.044380115,0.002902255,-0.409243264,1,0.685835639,0.805069207,-1.575192694,-0.93770945,0.061792228
2007,64160,2620.5,0,190.35,35.14,389.374,280.513,40.149,382.702,22.152,0.0,0.0,0.0,15.403,39.981,65.595,3.019,0.0,73.472,108.861,39.607,149.15,0.0,129.102,73.399,530.706,3.766,3.308,23.404,0.969,27.26,-0.003104546,0.052178692,-0.015517291,0.023647339,0.740260007,0.083972073,0.561666289,0.08647014,1,0.464530462,1.028606337,0.33156297,0.164315029,0.008334116
2002,132980,2620.5,0,16.469,1.203,29.529,20.352,11.867,9.133,47.158,0.788,0.0,0.591,7.223,-31.162,0.0,0.0,9.978,8.586,9.177,-31.162,8.435,0.0,-173.713,3.688,12.681,0.047,0.0,0.0,0.631,0.315,0.011303119,0.116436619,0.026953592,0.0,0.476548478,-0.020649226,-0.70844979,0.150988052,1,1.370064969,1.015799667,-5.882793186,-1.033932744,0.702930841
2000,63836,2620.5,0,42.059,1.254,60.688,54.671,28.176,10.794,10.139,0.0,0.0,0.0,4.342,5.048,0.0,4.868,12.806,6.017,6.017,5.048,17.902,0.0,23.173,9.57,52.931,0.666,1.953,2.172,0.0,6.6875,0.120244746,0.119043328,0.054715993,0.0,0.429211706,0.220717073,0.106068011,-0.004806512,1,0.806302673,0.806969021,0.381838255,0.118969154,-0.112675815
2002,22053,2620.5,0,8.787,0.614,51.84,25.099,2.727,4.432,9.043,1.33,31.05,18.104,8.594,6.577,0.0,0.75,0.0,4.859,26.741,6.577,50.406,0.0,9.577,5.221,28.918,0.225,1.041,4.003,0.285,3.33,0.008999306,-0.000502621,-0.00708456,0.0,0.226929012,0.558329333,-0.01306184,-0.245972455,1,0.833488581,0.969754255,0.184741512,0.209587191,-0.02728513
2012,6135,2620.5,0,6600.0,123.0,47172.0,6793.0,1795.0,22556.0,805.089,1714.0,2199.0,20203.0,1238.0,715.0,779.0,797.0,19.0,7069.0,32414.0,715.0,41819.0,3707.0,1665.0,3078.0,25306.0,3099.0,206.0,128.0,1057.0,43.02,-0.016340551,0.024216402,0.015751702,0.000981415,0.255638938,0.28378097,-0.358096449,-0.013606868,1,0.196131485,1.110112839,0.035296362,0.040278131,-0.031307121
1990,14068,2620.5,0,158.479,38.419,324.845,129.4,4.892,284.086,15.771,66.362,10.866,72.545,15.921,12.247,63.989,1.47,0.0,104.781,187.42,12.247,167.021,0.0,25.072,86.685,388.588,0.0,0.0,3.789,13.712,6.125,-0.007660068,0.027587216,-0.010143344,0.004302314,0.678726777,-0.022111937,2.381866227,0.018804468,1,1.339580915,0.893804266,0.077181425,0.091575982,-0.023007628
2013,122175,2620.5,0,39.345,1.748,39.398,34.024,38.988,0.0,51.236,0.0,0.0,0.0,0.024,-27.608,0.0,0.0,19.815,5.374,5.374,-27.608,0.191,0.0,-90.57,0.0,2.197,0.17,0.395,0.751,0.0,19.41,-0.244859052,-0.37805205,0.0,0.0,0.009061374,4.332524272,-1.43885027,-0.152163407,1,0.034212485,0.793458781,-2.298847657,-0.681684349,0.364468628
1993,12467,2620.5,0,7.599,3.749,30.023,2.577,0.32,28.09,29.859,0.875,1.05,11.314,1.479,1.629,3.008,0.0,0.0,7.084,27.446,0.148,11.863,0.0,-25.31,3.907,39.955,0.763,0.0,0.112,2.451,1.125,-0.040723355,0.029457484,-0.016221624,-0.090527126,0.726276521,-0.207587057,0.069118576,-0.015439482,1,0.076716126,0.839098856,-0.843020351,0.090297439,-0.00058484
2006,163629,2620.5,0,135.675,3.619,448.259,341.146,58.252,86.106,74.369,5.135,0.0,3.925,24.016,73.899,0.0,2.918,19.01,81.705,107.113,73.899,94.94,0.0,97.699,56.805,332.957,19.699,0.0,51.353,1.3,32.44,-0.043121516,0.392219498,0.010300947,0.0,0.774839992,0.470515713,0.042755474,-0.022181122,1,0.141405889,0.840542752,0.217952121,0.282318927,-0.34153391
2011,8644,2620.5,0,3117.8,151.0,16508.8,12390.4,1829.4,1660.8,1137.732,32.7,1608.5,1600.4,598.8,-2073.6,976.2,176.8,63.4,795.7,4038.1,-2073.6,11793.9,0.0,-2185.6,205.5,3943.3,29.0,82.9,510.8,71.2,11.4,0.012842682,-0.086361412,-0.001404004,0.014538426,0.346481876,0.387532359,0.098435218,-0.189251325,1,0.955301594,1.169666655,-0.132389998,-0.090351812,-0.086568062
2009,133504,2620.5,0,142.156,8.43,248.013,218.738,99.354,31.02,40.736,0.868,0.453,3.591,8.329,17.729,17.524,20.228,8.511,19.758,29.275,17.729,37.969,0.0,-66.951,22.108,120.643,0.567,0.0,-14.442,0.481,14.93,0.06048089,0.064362223,0.047641972,0.025510204,0.529827066,0.040940618,-0.062277985,0.058266435,1,0.359654954,1.098978566,-0.269949559,0.015192752,-0.001298076
2000,25119,2620.5,0,1024.114,165.108,1792.641,754.36,0.0,2350.651,52.3,267.286,194.584,365.437,82.346,162.599,574.595,0.0,0.0,596.922,1038.281,162.599,1238.2,0.0,758.531,356.072,3255.846,3.311,0.0,105.03,41.141,27.375,0.057810154,0.035571141,0.010500893,0.04593335,0.63737692,0.055773135,0.026838044,-0.010761108,1,0.526893493,1.282721402,0.423136032,0.172243076,-0.032486706
2008,111629,2620.5,0,64.067,4.76,86.614,32.475,26.184,38.155,11.304,0.064,0.0,0.115,1.196,3.142,0.627,14.145,0.0,43.509,54.139,3.142,4.76,0.0,-20.851,29.516,128.048,0.916,0.212,3.039,0.003,11.84,-0.067312518,-0.03240165,0.015349872,0.002181929,0.678389175,-0.07512032,0.048899714,-0.260715807,1,0.242641627,0.617936763,-0.240734754,0.071397234,-0.195162663
2003,2328,2620.5,0,500.959,224.987,6320.66,1361.592,29.67,2221.162,53.033,469.133,150.0,1982.531,235.516,183.534,79.743,214.122,13.144,939.919,4916.068,183.534,4325.348,43.0,442.338,352.374,2914.131,0.0,0.0,112.898,165.318,48.5,0.009001172,0.015943349,0.001048864,0.003405354,0.486482424,-0.000811693,-0.168615419,0.000913281,1,0.529369673,1.135813941,0.069982882,0.07305408,-0.012750308
1994,21505,2620.5,0,7.463,0.408,8.964,8.556,7.259,7.145,14.44,0.0,0.0,0.0,0.274,-7.431,0.0,0.0,5.23,0.408,0.408,-7.431,1.581,0.0,-28.961,0.0,0.0,0.197,0.0,0.0,0.0,1.5,0.03234375,-0.39828125,0.0,0.0,0.086568496,0.067917957,-0.0232045695,-0.236076312,1,0.39501385,0.674166748,-3.230812137,-0.828982597,0.3271875
2012,8826,2620.5,0,7.662,0.261,111.582,30.118,2.725,0.097,24.038,5.341,0.0,4.209,0.309,-17.419,0.0,5.864,1.101,6.255,80.255,-17.419,94.283,0.0,-73.384,4.657,0.284,0.0,0.0,0.0,3.47,2.0,0.037557366,-0.16448475,0.039472124,0.0,0.148491692,-6.484197219,0.703154691,-0.09892004,0,0.626466428,0.816161013,-0.6576688,-0.125011203,0.064328847
2013,66042,2620.5,0,0.24,1.27,1.383,-6.685,0.201,4.649,19.075,4.99,1.454,0.524,0.105,-5.751,0.018,0.0,0.0,7.503,8.068,-5.751,0.177,0.0,-19.812,0.0,0.002,1.411,0.0,0.0,0.777,0.505,-0.491135421,-1.315729913,0.0,0.003772161,0.828633406,-0.875,6.073959408,1.621628498,1,-0.693977655,0.805714286,-14.32537961,-3.596529284,1.908713693
2000,61153,2620.5,0,361.0,92.0,908.0,-316.0,47.0,519.0,45.172,30.0,717.0,705.0,43.0,23.0,175.0,5.0,0.0,260.0,1210.0,10.0,1005.0,0.0,-756.0,121.0,776.0,2.0,36.0,10.0,78.0,9.75,-0.086909288,-0.054318305,-0.054318305,-0.031504617,0.517621145,-0.037296037,-0.004539952,-0.029716049,1,-0.717485531,1.025250669,-0.832599119,0.107929515,0.033677349
1996,20901,2620.5,0,1.033,0.382,4.633,1.312,0.726,9.651,5.016,0.235,1.499,2.008,0.579,0.012,0.209,0.0,0.0,1.246,3.321,0.012,4.903,0.0,-7.781,0.07,11.411,0.0,0.0,0.0,0.157,1.062,0.194242109,-0.107295641,0.001156203,-0.005318534,0.270019426,0.046710104,1.886779836,0.613204034,1,0.246293,1.051536539,-1.679473343,0.036477444,0.828766331
1993,6216,2620.5,0,264.948,42.919,351.02,173.797,40.577,986.538,24.757,6.207,0.0,0.0,8.812,28.67,0.0,3.304,20.062,164.26,177.223,28.67,93.328,0.0,118.603,201.439,1142.926,6.544,10.862,20.668,0.845,23.25,0.052753197,0.1173072,-2.6956e-05,0.0,0.760432454,0.07850307,1.252757722,-0.006368341,1,0.301940453,1.063436547,0.337881032,0.142963364,-0.11112226
2014,160739,2620.5,0,8470.725,3109.054,21053.473,10478.978,2217.355,17476.847,715.631,887.265,1323.985,3006.239,3384.39,828.927,2524.634,13.466,1401.655,6920.547,10251.825,828.927,40270.851,0.0,6775.403,3666.549,24251.325,0.0,208.741,297.512,133.421,15.15,0.039986546,0.042594024,0.02110622,0.033273217,0.398191215,-0.082690837,-0.059930393,0.021289698,1,0.966534032,0.981122598,0.32181878,0.059840958,-0.022171223
